REGION,MARKET,BRM,BLDIMAGE,BRANDDIFFERENTIATOR,BRANDFAMILY,BRANDONMARKET,BRANDSUBFAMILY,BRANDSUBFAMILYGROUP,BRANDSUBFAMILYGROUPING,BRANDSUBFAMILYLINE,CHARINDICATOR,BRMID,INDICATOR,RTYPE,INTERNATIONALINDICATOR,ISREPLACEMENT,ISSTRATEGIC,ITEMSHAPE,ITEMSCODE,LATESTPERIODINDEX,LEN,LENCATEGORY,PRICECLASS,LOCALCLASS,MARKETEDBRAND,MINDICATOR,NCON,NPLLAUNCHDATE,NPLLAUNCHYEAR,PCKT,PRICECLASSON,TCLASS,RETAILPACKPRICE,SPECIALFLAVOR,TRCONTE,THICATEGORY,TIPCOLOR,TRACKINGSTATUS,Market_Share
REGION1,MARKET41,BRM587,BLDIMAGE2,BRANDDIFFERENTIATOR41,BRANDFAMILY45,BRANDONMARKET587,BRANDSUBFAMILY92,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING92,BRANDSUBFAMILYLINE50,CHARINDICATOR1,60076014,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS3,MARKETEDBRAND589,MINDICATOR2,0,201405,NPLLAUNCHYEAR7,PCKT21,PRICECLASSON4,TCLASS1,55,NA,10,THICATEGORY4,NA,TRACKINGSTATUS2,0.0008635412135
REGION1,MARKET41,BRM590,BLDIMAGE2,BRANDDIFFERENTIATOR43,BRANDFAMILY45,BRANDONMARKET590,BRANDSUBFAMILY87,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING87,BRANDSUBFAMILYLINE49,CHARINDICATOR1,60076013,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND588,MINDICATOR2,0,201405,NPLLAUNCHYEAR7,PCKT21,PRICECLASSON4,TCLASS2,55,NA,7,THICATEGORY4,NA,TRACKINGSTATUS2,0.001576173055
REGION1,MARKET41,BRM603,BLDIMAGE2,BRANDDIFFERENTIATOR64,BRANDFAMILY45,BRANDONMARKET603,BRANDSUBFAMILY75,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING75,BRANDSUBFAMILYLINE48,CHARINDICATOR2,60122384,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND603,MINDICATOR1,0.6,201603,NPLLAUNCHYEAR9,PCKT11,PRICECLASSON4,TCLASS2,55,NA,8,THICATEGORY4,NA,TRACKINGSTATUS1,0.000858853358
REGION1,MARKET41,BRM611,BLDIMAGE2,BRANDDIFFERENTIATOR84,BRANDFAMILY45,BRANDONMARKET611,BRANDSUBFAMILY63,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING63,BRANDSUBFAMILYLINE48,CHARINDICATOR2,50060453,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,85,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND611,MINDICATOR1,0,200903,NPLLAUNCHYEAR2,PCKT11,PRICECLASSON4,TCLASS2,50,NA,0,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.02822973088
REGION1,MARKET41,BRM612,BLDIMAGE2,BRANDDIFFERENTIATOR92,BRANDFAMILY45,BRANDONMARKET612,BRANDSUBFAMILY63,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING63,BRANDSUBFAMILYLINE48,CHARINDICATOR2,50076624,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,85,LENCATEGORY2,PRICECLASS16,LOCALCLASS12,MARKETEDBRAND612,MINDICATOR1,0.1,201108,NPLLAUNCHYEAR4,PCKT11,PRICECLASSON4,TCLASS4,50,NA,1,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.005759535104
REGION1,MARKET41,BRM615,BLDIMAGE2,BRANDDIFFERENTIATOR90,BRANDFAMILY45,BRANDONMARKET615,BRANDSUBFAMILY63,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING63,BRANDSUBFAMILYLINE48,CHARINDICATOR2,60076645,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND615,MINDICATOR1,0,201408,NPLLAUNCHYEAR7,PCKT11,PRICECLASSON4,TCLASS2,55,NA,8,THICATEGORY5,NA,TRACKINGSTATUS2,0.0003984547495
REGION1,MARKET41,BRM643,BLDIMAGE2,BRANDDIFFERENTIATOR194,BRANDFAMILY45,BRANDONMARKET643,BRANDSUBFAMILY60,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING60,BRANDSUBFAMILYLINE48,CHARINDICATOR2,60079288,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND643,MINDICATOR1,0,201501,NPLLAUNCHYEAR8,PCKT11,PRICECLASSON4,TCLASS2,57,NA,8,THICATEGORY4,NA,TRACKINGSTATUS1,0.01621376198
REGION1,MARKET41,BRM740,BLDIMAGE2,BRANDDIFFERENTIATOR308,BRANDFAMILY45,BRANDONMARKET740,BRANDSUBFAMILY66,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING66,BRANDSUBFAMILYLINE48,CHARINDICATOR2,60040949,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS12,MARKETEDBRAND740,MINDICATOR1,0,201303,NPLLAUNCHYEAR6,PCKT11,PRICECLASSON4,TCLASS4,55,NA,0,THICATEGORY4,NA,TRACKINGSTATUS2,0.009383404024
REGION1,MARKET41,BRM741,BLDIMAGE2,BRANDDIFFERENTIATOR309,BRANDFAMILY45,BRANDONMARKET741,BRANDSUBFAMILY66,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING66,BRANDSUBFAMILYLINE48,CHARINDICATOR2,60076647,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS12,MARKETEDBRAND741,MINDICATOR1,0,201401,NPLLAUNCHYEAR7,PCKT11,PRICECLASSON4,TCLASS4,57,NA,5,THICATEGORY4,NA,TRACKINGSTATUS2,0.01272558894
REGION1,MARKET41,BRM744,BLDIMAGE2,BRANDDIFFERENTIATOR307,BRANDFAMILY45,BRANDONMARKET744,BRANDSUBFAMILY66,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING66,BRANDSUBFAMILYLINE48,CHARINDICATOR2,50071116,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND744,MINDICATOR1,0,201001,NPLLAUNCHYEAR3,PCKT11,PRICECLASSON4,TCLASS2,55,NA,0,THICATEGORY4,NA,TRACKINGSTATUS2,0.05249732762
REGION1,MARKET41,BRM782,BLDIMAGE2,BRANDDIFFERENTIATOR397,BRANDFAMILY45,BRANDONMARKET782,BRANDSUBFAMILY74,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING74,BRANDSUBFAMILYLINE48,CHARINDICATOR2,60062994,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND782,MINDICATOR1,0.6,201305,NPLLAUNCHYEAR6,PCKT11,PRICECLASSON4,TCLASS2,55,NA,8,THICATEGORY3,NA,TRACKINGSTATUS2,0.01112231765
REGION1,MARKET41,BRM784,BLDIMAGE2,BRANDDIFFERENTIATOR400,BRANDFAMILY45,BRANDONMARKET784,BRANDSUBFAMILY74,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING74,BRANDSUBFAMILYLINE48,CHARINDICATOR2,60062995,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS12,MARKETEDBRAND784,MINDICATOR1,0.3,201305,NPLLAUNCHYEAR6,PCKT11,PRICECLASSON4,TCLASS4,55,NA,3,THICATEGORY3,NA,TRACKINGSTATUS2,0.001112382076
REGION1,MARKET41,BRM796,BLDIMAGE2,BRANDDIFFERENTIATOR454,BRANDFAMILY45,BRANDONMARKET796,BRANDSUBFAMILY75,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING75,BRANDSUBFAMILYLINE48,CHARINDICATOR2,60122386,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND796,MINDICATOR1,0.6,201602,NPLLAUNCHYEAR9,PCKT11,PRICECLASSON4,TCLASS2,55,NA,8,THICATEGORY4,NA,TRACKINGSTATUS1,0.001888994115
REGION1,MARKET41,BRM797,BLDIMAGE2,BRANDDIFFERENTIATOR459,BRANDFAMILY45,BRANDONMARKET797,BRANDSUBFAMILY103,BRANDSUBFAMILYGROUP48,BRANDSUBFAMILYGROUPING103,BRANDSUBFAMILYLINE51,CHARINDICATOR2,60062996,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND797,MINDICATOR1,0.6,201305,NPLLAUNCHYEAR6,PCKT11,PRICECLASSON4,TCLASS2,55,NA,8,THICATEGORY3,NA,TRACKINGSTATUS2,0.0002637566205
REGION1,MARKET41,BRM847,BLDIMAGE2,BRANDDIFFERENTIATOR620,BRANDFAMILY45,BRANDONMARKET847,BRANDSUBFAMILY77,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING77,BRANDSUBFAMILYLINE48,CHARINDICATOR2,50066881,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,85,LENCATEGORY2,PRICECLASS16,LOCALCLASS12,MARKETEDBRAND847,MINDICATOR1,0,200909,NPLLAUNCHYEAR2,PCKT11,PRICECLASSON4,TCLASS4,50,NA,1,THICATEGORY4,NA,TRACKINGSTATUS2,0.003153831528
REGION1,MARKET41,BRM940,BLDIMAGE2,BRANDDIFFERENTIATOR392,BRANDFAMILY53,BRANDONMARKET940,BRANDSUBFAMILY112,BRANDSUBFAMILYGROUP57,BRANDSUBFAMILYGROUPING112,BRANDSUBFAMILYLINE60,CHARINDICATOR2,60071357,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS10,LOCALCLASS5,MARKETEDBRAND940,MINDICATOR1,0,201403,NPLLAUNCHYEAR7,PCKT21,PRICECLASSON3,TCLASS2,50,NA,8,THICATEGORY4,NA,TRACKINGSTATUS2,0.003517688643
REGION1,MARKET41,BRM1155,BLDIMAGE2,BRANDDIFFERENTIATOR605,BRANDFAMILY74,BRANDONMARKET1155,BRANDSUBFAMILY133,BRANDSUBFAMILYGROUP78,BRANDSUBFAMILYGROUPING133,BRANDSUBFAMILYLINE81,CHARINDICATOR2,50063100,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,100,LENCATEGORY1,PRICECLASS16,LOCALCLASS12,MARKETEDBRAND1155,MINDICATOR1,0.3,200806,NPLLAUNCHYEAR1,PCKT14,PRICECLASSON4,TCLASS4,50,NA,3,THICATEGORY5,TIPCOLOR7,TRACKINGSTATUS2,0.001560064012
REGION1,MARKET41,BRM1156,BLDIMAGE2,BRANDDIFFERENTIATOR606,BRANDFAMILY74,BRANDONMARKET1156,BRANDSUBFAMILY133,BRANDSUBFAMILYGROUP78,BRANDSUBFAMILYGROUPING133,BRANDSUBFAMILYLINE81,CHARINDICATOR1,50063101,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,100,LENCATEGORY1,PRICECLASS16,LOCALCLASS12,MARKETEDBRAND1156,MINDICATOR1,0.3,200806,NPLLAUNCHYEAR1,PCKT14,PRICECLASSON4,TCLASS4,55,NA,3,THICATEGORY5,TIPCOLOR7,TRACKINGSTATUS2,0.001463855049
REGION1,MARKET41,BRM1164,BLDIMAGE2,BRANDDIFFERENTIATOR433,BRANDFAMILY73,BRANDONMARKET1164,BRANDSUBFAMILY132,BRANDSUBFAMILYGROUP77,BRANDSUBFAMILYGROUPING132,BRANDSUBFAMILYLINE80,CHARINDICATOR2,60079291,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY1,PRICECLASS20,LOCALCLASS5,MARKETEDBRAND1164,MINDICATOR1,0,201502,NPLLAUNCHYEAR8,PCKT7,PRICECLASSON1,TCLASS2,60,NA,8,THICATEGORY5,NA,TRACKINGSTATUS1,0.0009380814778
REGION1,MARKET44,BRM841,BLDIMAGE2,BRANDDIFFERENTIATOR602,BRANDFAMILY45,BRANDONMARKET841,BRANDSUBFAMILY96,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING96,BRANDSUBFAMILYLINE50,CHARINDICATOR2,50053758,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS4,LOCALCLASS5,MARKETEDBRAND841,MINDICATOR2,0,200811,NPLLAUNCHYEAR1,PCKT11,PRICECLASSON3,TCLASS2,90,NA,0,THICATEGORY4,NA,TRACKINGSTATUS2,1.93E-06
REGION1,MARKET45,BRM281,BLDIMAGE7,BRANDDIFFERENTIATOR98,BRANDFAMILY24,BRANDONMARKET281,BRANDSUBFAMILY24,BRANDSUBFAMILYGROUP24,BRANDSUBFAMILYGROUPING24,BRANDSUBFAMILYLINE24,CHARINDICATOR2,60077107,INDICATOR1,NA,INTERNATIONALINDICATOR3,ISREPLACEMENT1,ISSTRATEGIC1,NA,16,12,0,LENCATEGORY4,PRICECLASS4,LOCALCLASS5,MARKETEDBRAND281,MINDICATOR2,0,201404,NPLLAUNCHYEAR7,PCKT11,PRICECLASSON3,TCLASS2,12190.3,NA,0,THICATEGORY3,NA,TRACKINGSTATUS2,0.006703202452
REGION1,MARKET45,BRM282,BLDIMAGE7,BRANDDIFFERENTIATOR267,BRANDFAMILY24,BRANDONMARKET282,BRANDSUBFAMILY24,BRANDSUBFAMILYGROUP24,BRANDSUBFAMILYGROUPING24,BRANDSUBFAMILYLINE24,CHARINDICATOR2,50067845,INDICATOR3,NA,INTERNATIONALINDICATOR3,ISREPLACEMENT1,ISSTRATEGIC1,NA,12,12,0,LENCATEGORY3,PRICECLASS16,LOCALCLASS3,MARKETEDBRAND282,MINDICATOR2,0,200907,NPLLAUNCHYEAR2,PCKT28,PRICECLASSON4,TCLASS1,0,NA,0,THICATEGORY2,NA,TRACKINGSTATUS2,0.0007775952844
REGION1,MARKET45,BRM283,BLDIMAGE7,BRANDDIFFERENTIATOR1,BRANDFAMILY24,BRANDONMARKET283,BRANDSUBFAMILY24,BRANDSUBFAMILYGROUP24,BRANDSUBFAMILYGROUPING24,BRANDSUBFAMILYLINE24,CHARINDICATOR2,60050569,INDICATOR1,NA,INTERNATIONALINDICATOR3,ISREPLACEMENT1,ISSTRATEGIC1,NA,12,12,0,LENCATEGORY4,PRICECLASS4,LOCALCLASS3,MARKETEDBRAND283,MINDICATOR2,0,201112,NPLLAUNCHYEAR4,PCKT15,PRICECLASSON3,TCLASS1,12176.5,NA,0,THICATEGORY2,NA,TRACKINGSTATUS2,0.00766956003
REGION1,MARKET45,BRM284,BLDIMAGE7,BRANDDIFFERENTIATOR1,BRANDFAMILY24,BRANDONMARKET284,BRANDSUBFAMILY24,BRANDSUBFAMILYGROUP24,BRANDSUBFAMILYGROUPING24,BRANDSUBFAMILYLINE24,CHARINDICATOR2,60053793,INDICATOR3,NA,INTERNATIONALINDICATOR3,ISREPLACEMENT1,ISSTRATEGIC1,NA,12,12,0,LENCATEGORY3,PRICECLASS16,LOCALCLASS3,MARKETEDBRAND284,MINDICATOR2,0,201205,NPLLAUNCHYEAR5,PCKT29,PRICECLASSON4,TCLASS1,14817.58,NA,0,THICATEGORY4,NA,TRACKINGSTATUS2,2.94E-05
REGION1,MARKET45,BRM429,BLDIMAGE7,BRANDDIFFERENTIATOR385,BRANDFAMILY41,BRANDONMARKET429,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR2,50069923,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,16,12,90,LENCATEGORY4,PRICECLASS12,LOCALCLASS5,MARKETEDBRAND429,MINDICATOR2,1,200910,NPLLAUNCHYEAR2,PCKT5,PRICECLASSON3,TCLASS2,7000,NA,15,THICATEGORY3,NA,TRACKINGSTATUS2,0.0004241061768
REGION1,MARKET45,BRM611,BLDIMAGE2,BRANDDIFFERENTIATOR84,BRANDFAMILY45,BRANDONMARKET611,BRANDSUBFAMILY63,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING63,BRANDSUBFAMILYLINE48,CHARINDICATOR2,50065021,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS3,MARKETEDBRAND611,MINDICATOR1,0,200904,NPLLAUNCHYEAR2,PCKT11,PRICECLASSON4,TCLASS1,17076.88,NA,0,THICATEGORY4,NA,TRACKINGSTATUS2,0.002224681304
REGION1,MARKET45,BRM744,BLDIMAGE2,BRANDDIFFERENTIATOR307,BRANDFAMILY45,BRANDONMARKET744,BRANDSUBFAMILY66,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING66,BRANDSUBFAMILYLINE48,CHARINDICATOR2,60040886,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND744,MINDICATOR1,0,201303,NPLLAUNCHYEAR6,PCKT11,PRICECLASSON4,TCLASS2,17952.09,NA,0,THICATEGORY4,NA,TRACKINGSTATUS2,0.00223846758
REGION1,MARKET45,BRM1147,BLDIMAGE7,BRANDDIFFERENTIATOR237,BRANDFAMILY68,BRANDONMARKET1147,BRANDSUBFAMILY127,BRANDSUBFAMILYGROUP72,BRANDSUBFAMILYGROUPING127,BRANDSUBFAMILYLINE75,CHARINDICATOR2,50073528,INDICATOR2,NA,INTERNATIONALINDICATOR2,ISREPLACEMENT1,ISSTRATEGIC1,NA,12,12,90,LENCATEGORY4,PRICECLASS16,LOCALCLASS3,MARKETEDBRAND1147,MINDICATOR2,1,201004,NPLLAUNCHYEAR3,PCKT11,PRICECLASSON4,TCLASS1,0,NA,18,THICATEGORY4,NA,TRACKINGSTATUS2,1.99E-05
REGION1,MARKET45,BRM1148,BLDIMAGE7,BRANDDIFFERENTIATOR615,BRANDFAMILY68,BRANDONMARKET1148,BRANDSUBFAMILY127,BRANDSUBFAMILYGROUP72,BRANDSUBFAMILYGROUPING127,BRANDSUBFAMILYLINE75,CHARINDICATOR2,50060731,INDICATOR1,RTYPE3,INTERNATIONALINDICATOR2,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,16,12,100,LENCATEGORY1,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND1148,MINDICATOR2,1,200802,NPLLAUNCHYEAR1,PCKT14,PRICECLASSON4,TCLASS2,16198.47,NA,14,THICATEGORY5,TIPCOLOR7,TRACKINGSTATUS2,0.002111996792
REGION1,MARKET45,BRM1149,BLDIMAGE7,BRANDDIFFERENTIATOR615,BRANDFAMILY68,BRANDONMARKET1149,BRANDSUBFAMILY127,BRANDSUBFAMILYGROUP72,BRANDSUBFAMILYGROUPING127,BRANDSUBFAMILYLINE75,CHARINDICATOR2,50074332,INDICATOR1,NA,INTERNATIONALINDICATOR2,ISREPLACEMENT1,ISSTRATEGIC1,NA,16,12,0,LENCATEGORY1,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND1149,MINDICATOR1,0,200802,NPLLAUNCHYEAR1,PCKT14,PRICECLASSON4,TCLASS2,16214.32,NA,0,THICATEGORY5,NA,TRACKINGSTATUS2,0.0007253695796
REGION1,MARKET45,BRM1150,BLDIMAGE7,BRANDDIFFERENTIATOR430,BRANDFAMILY69,BRANDONMARKET1150,BRANDSUBFAMILY128,BRANDSUBFAMILYGROUP73,BRANDSUBFAMILYGROUPING128,BRANDSUBFAMILYLINE76,CHARINDICATOR2,50072335,INDICATOR3,NA,INTERNATIONALINDICATOR2,ISREPLACEMENT1,ISSTRATEGIC1,NA,12,12,79,LENCATEGORY3,PRICECLASS5,LOCALCLASS3,MARKETEDBRAND1150,MINDICATOR2,1.9,201003,NPLLAUNCHYEAR3,PCKT28,PRICECLASSON2,TCLASS1,6952.56,NA,35,THICATEGORY4,NA,TRACKINGSTATUS2,0.006189832351
REGION1,MARKET45,BRM1154,BLDIMAGE7,BRANDDIFFERENTIATOR385,BRANDFAMILY72,BRANDONMARKET1154,BRANDSUBFAMILY131,BRANDSUBFAMILYGROUP76,BRANDSUBFAMILYGROUPING131,BRANDSUBFAMILYLINE79,CHARINDICATOR2,50074512,INDICATOR1,NA,INTERNATIONALINDICATOR2,ISREPLACEMENT1,ISSTRATEGIC1,NA,16,12,0,LENCATEGORY4,PRICECLASS5,LOCALCLASS5,MARKETEDBRAND1154,MINDICATOR2,0.8,201007,NPLLAUNCHYEAR3,PCKT11,PRICECLASSON2,TCLASS2,9090.88,NA,14,THICATEGORY3,NA,TRACKINGSTATUS2,0.005222397913
REGION1,MARKET51,BRM16,BLDIMAGE2,BRANDDIFFERENTIATOR421,BRANDFAMILY6,BRANDONMARKET16,BRANDSUBFAMILY6,BRANDSUBFAMILYGROUP6,BRANDSUBFAMILYGROUPING6,BRANDSUBFAMILYLINE6,CHARINDICATOR1,50075475,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,100,LENCATEGORY1,PRICECLASS10,LOCALCLASS9,MARKETEDBRAND16,MINDICATOR2,0.1,201010,NPLLAUNCHYEAR3,PCKT11,PRICECLASSON3,TCLASS4,410,SPECIALFLAVOR7,1,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.0008801625951
REGION1,MARKET51,BRM492,BLDIMAGE2,BRANDDIFFERENTIATOR1,BRANDFAMILY42,BRANDONMARKET492,BRANDSUBFAMILY42,BRANDSUBFAMILYGROUP42,BRANDSUBFAMILYGROUPING42,BRANDSUBFAMILYLINE42,CHARINDICATOR1,50002391,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,99,LENCATEGORY1,PRICECLASS10,LOCALCLASS3,MARKETEDBRAND492,MINDICATOR2,1,201301,NPLLAUNCHYEAR6,PCKT28,PRICECLASSON3,TCLASS1,420,SPECIALFLAVOR7,12,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,8.61E-05
REGION1,MARKET51,BRM493,BLDIMAGE2,BRANDDIFFERENTIATOR86,BRANDFAMILY42,BRANDONMARKET493,BRANDSUBFAMILY42,BRANDSUBFAMILYGROUP42,BRANDSUBFAMILYGROUPING42,BRANDSUBFAMILYLINE42,CHARINDICATOR1,60076302,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS10,LOCALCLASS3,MARKETEDBRAND493,MINDICATOR2,0,201409,NPLLAUNCHYEAR7,PCKT11,PRICECLASSON3,TCLASS1,420,SPECIALFLAVOR7,10,THICATEGORY4,TIPCOLOR6,TRACKINGSTATUS2,1.00E-09
REGION1,MARKET51,BRM494,BLDIMAGE2,BRANDDIFFERENTIATOR88,BRANDFAMILY42,BRANDONMARKET494,BRANDSUBFAMILY42,BRANDSUBFAMILYGROUP42,BRANDSUBFAMILYGROUPING42,BRANDSUBFAMILYLINE42,CHARINDICATOR1,50066837,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,85,LENCATEGORY2,PRICECLASS10,LOCALCLASS5,MARKETEDBRAND494,MINDICATOR2,0,200911,NPLLAUNCHYEAR2,PCKT11,PRICECLASSON3,TCLASS2,420,SPECIALFLAVOR7,6,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.003086363653
REGION1,MARKET51,BRM500,BLDIMAGE2,BRANDDIFFERENTIATOR152,BRANDFAMILY42,BRANDONMARKET501,BRANDSUBFAMILY42,BRANDSUBFAMILYGROUP42,BRANDSUBFAMILYGROUPING42,BRANDSUBFAMILYLINE42,CHARINDICATOR1,50058449,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,85,LENCATEGORY2,PRICECLASS10,LOCALCLASS5,MARKETEDBRAND501,MINDICATOR2,0.8,200804,NPLLAUNCHYEAR1,PCKT11,PRICECLASSON3,TCLASS2,420,SPECIALFLAVOR7,9,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.006041885029
REGION1,MARKET51,BRM501,BLDIMAGE2,BRANDDIFFERENTIATOR210,BRANDFAMILY42,BRANDONMARKET502,BRANDSUBFAMILY42,BRANDSUBFAMILYGROUP42,BRANDSUBFAMILYGROUPING42,BRANDSUBFAMILYLINE42,CHARINDICATOR1,60056424,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,100,LENCATEGORY1,PRICECLASS10,LOCALCLASS12,MARKETEDBRAND502,MINDICATOR2,0,201301,NPLLAUNCHYEAR6,PCKT28,PRICECLASSON3,TCLASS4,420,NA,3,THICATEGORY4,NA,TRACKINGSTATUS2,1.78E-05
REGION1,MARKET51,BRM503,BLDIMAGE2,BRANDDIFFERENTIATOR297,BRANDFAMILY42,BRANDONMARKET504,BRANDSUBFAMILY42,BRANDSUBFAMILYGROUP42,BRANDSUBFAMILYGROUPING42,BRANDSUBFAMILYLINE42,CHARINDICATOR1,60049938,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,100,LENCATEGORY1,PRICECLASS10,LOCALCLASS9,MARKETEDBRAND504,MINDICATOR2,0.1,201202,NPLLAUNCHYEAR5,PCKT11,PRICECLASSON3,TCLASS4,420,SPECIALFLAVOR7,1,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.004111783133
